port,name,description,wellknown,common
910,kink,Kerberized Internet Negotiation of Keys (KINK),1,0
911,xact-backup,xact-backup,1,1
912,apex-mesh,APEX relay-relay service,1,1
913,apex-edge,APEX endpoint-relay service,1,0
953,rndc,BIND9 remote name daemon controller,1,0
989,ftps-data,"FTPS (FTP Secure) data channel over TLS/SSL.",1,0
990,ftps,"FTPS (FTP Secure) control channel over TLS/SSL.",1,1
991,nas,Netnews Administration System,1,0
992,telnets,telnet protocol over TLS/SSL,1,1
993,imaps,IMAP over TLS protocol,1,1
994,reserved,Reserved,0,0
995,pop3s,POP3 over TLS protocol,1,1
996,vsinet,vsinet,1,0
997,maitrd,,1,0
998,busboy,,1,0
999,puprouter,,1,1
1000,cadlock2,,1,1
1001,webpush,HTTP Web Push,1,1
1010,surf,surf,1,1
1021,exp1,RFC3692-style Experiment 1,1,1
1022,exp2,RFC3692-style Experiment 2,1,1
1023,reserved,Reserved,0,1
1024,reserved,Reserved,0,1
1025,blackjack,network blackjack,0,1
1026,cap,Calendar Access Protocol,0,1
1027,reserved,Reserved,0,1
1029,solid-mux,Solid Mux Server,0,1
1033,netinfo-local,local netinfo port,0,1
1034,activesync,ActiveSync Notifications,0,1
1035,mxxrlogin,MX-XR RPC,0,1
1036,nsstp,Nebula Secure Segment Transfer Protocol,0,1
1037,ams,AMS,0,1
1038,mtqp,Message Tracking Query Protocol,0,1
1039,sbl,Streamlined Blackhole,0,1
1040,netarx,Netarx Netcare,0,1
1041,danf-ak2,AK2 Product,0,1
1042,afrog,Subnet Roaming,0,1
1043,boinc-client,BOINC Client Control,0,1
1044,dcutility,Dev Consortium Utility,0,1
1045,fpitp,Fingerprint Image Transfer Protocol,0,1
1046,wfremotertm,WebFilter Remote Monitor,0,1
1047,neod1,Sun's NEO Object Request Broker,0,1
1048,neod2,Sun's NEO Object Request Broker,0,1
1049,td-postman,Tobit David Postman VPMN,0,1
1050,cma,CORBA Management Agent,0,1
1051,optima-vnet,Optima VNET,0,1
1052,ddt,Dynamic DNS Tools,0,1
1053,remote-as,Remote Assistant (RA),0,1
1054,brvread,BRVREAD,0,1
1055,ansyslmd,ANSYS - License Manager,0,1
1056,vfo,VFO,0,1
1057,startron,STARTRON,0,1
1058,nim,nim,0,1
1059,nimreg,nimreg,0,1
1060,polestar,POLESTAR,0,1
1061,kiosk,KIOSK,0,1
1062,veracity,Veracity,0,1
1063,kyoceranetdev,KyoceraNetDev,0,1
1064,jstel,JSTEL,0,1
1065,syscomlan,SYSCOMLAN,0,1
1066,fpo-fns,FPO-FNS,0,1
1067,instl_boots,Installation Bootstrap Proto. Serv.,0,1
1068,instl_bootc,Installation Bootstrap Proto. Cli.,0,1
1069,cognex-insight,COGNEX-INSIGHT,0,1
1070,gmrupdateserv,GMRUpdateSERV,0,1
1071,bsquare-voip,BSQUARE-VOIP,0,1
1072,cardax,CARDAX,0,1
1073,bridgecontrol,Bridge Control,0,1
1074,warmspotMgmt,Warmspot Management Protocol,0,1
1075,rdrmshc,RDRMSHC,0,1
1076,dab-sti-c,DAB STI-C,0,1
1077,imgames,IMGames,0,1
1078,avocent-proxy,Avocent Proxy Protocol,0,1
1079,asprovatalk,ASPROVATalk,0,1
1080,socks,Socks,0,1
1081,pvuniwien,PVUNIWIEN,0,1
1082,amt-esd-prot,AMT-ESD-PROT,0,1
1083,ansoft-lm-1,Anasoft License Manager,0,1
1084,ansoft-lm-2,Anasoft License Manager,0,1
1085,webobjects,Web Objects,0,1
1086,cplscrambler-lg,CPL Scrambler Logging,0,1
1087,cplscrambler-in,CPL Scrambler Internal,0,1
1088,cplscrambler-al,CPL Scrambler Alarm Log,0,1
1089,ff-annunc,FF Annunciation,0,1
1090,ff-fms,FF Fieldbus Message Specification,0,1
1091,ff-sm,FF System Management,0,1
1092,obrpd,Open Business Reporting Protocol,0,1
1093,proofd,PROOFD,0,1
1094,rootd,ROOTD,0,1
1095,nicelink,NICELink,0,1
1096,cnrprotocol,Common Name Resolution Protocol,0,1
1097,sunclustermgr,Sun Cluster Manager,0,1
1098,rmiactivation,RMI Activation,0,1
1099,rmiregistry,RMI Registry,0,1
1100,mctp,MCTP,0,1
1101,pt2-discover,PT2-DISCOVER,0,0
1102,adobeserver-1,ADOBE SERVER 1,0,1
1103,adobeserver-2,ADOBE SERVER 2,0,0
1104,xrl,XRL,0,1
1105,ftranhc,FTRANHC,0,1
1106,isoipsigport-1,ISOIPSIGPORT-1,0,1
1107,isoipsigport-2,ISOIPSIGPORT-2,0,1
1108,ratio-adp,ratio-adp,0,1
1110,webadmstart,Start web admin server,0,1
1111,lmsocialserver,LM Social Server,0,1
1112,icp,Intelligent Communication Protocol,0,1
1113,ltp-deepspace,Licklider Transmission Protocol,0,1
1114,mini-sql,Mini SQL,0,1
1115,ardus-trns,ARDUS Transfer,0,0
1116,ardus-cntl,ARDUS Control,0,0
1117,ardus-mtrns,ARDUS Multicast Transfer,0,1
1118,sacred,SACRED,0,0
1119,bnetgame,Battle.net Chat/Game Protocol,0,1
1120,bnetfile,Battle.net File Transfer Protocol,0,0
1121,rmpp,Datalode RMPP,0,1
1122,availant-mgr,availant-mgr,0,1
1123,murray,Murray,0,1
1124,hpvmmcontrol,HP VMM Control,0,1
1125,hpvmmagent,HP VMM Agent,0,0
1126,hpvmmdata,HP VMM Agent,0,1
1127,kwdb-commn,KWDB Remote Communication,0,0
1128,saphostctrl,SAPHostControl over SOAP/HTTP,0,0
1129,saphostctrls,SAPHostControl over SOAP/HTTPS,0,0
1130,casp,CAC App Service Protocol,0,1
1131,caspssl,CAC App Service Protocol Encripted,0,1
1132,kvm-via-ip,KVM-via-IP Management Service,0,1
1133,dfn,Data Flow Network,0,0
1134,aplx,MicroAPL APLX,0,0
1135,omnivision,OmniVision Communication Service,0,0
1136,hhb-gateway,HHB Gateway Control,0,0
1137,trim,TRIM Workgroup Service,0,1
1138,encrypted_admin,encrypted admin requests,0,1
1139,evm,Enterprise Virtual Manager,0,0
1140,autonoc,AutoNOC Network Operations Protocol,0,0
1141,mxomss,User Message Service,0,1
1142,edtools,User Discovery Service,0,0
1143,imyx,Infomatryx Exchange,0,0
1144,fuscript,Fusion Script,0,0
1145,x9-icue,X9 iCue Show Control,0,1
1146,audit-transfer,audit transfer,0,0
1147,capioverlan,CAPIoverLAN,0,1
1148,elfiq-repl,Elfiq Replication Service,0,1
1149,bvtsonar,BlueView Sonar Service,0,1
1150,blaze,Blaze File Server,0,0
1151,unizensus,Unizensus Login Server,0,1
1152,winpoplanmess,Winpopup LAN Messenger,0,1
1153,c1222-acse,ANSI C12.22 Port,0,0
1154,resacommunity,Community Service,0,1
1155,nfa,Network File Access,0,0
1156,iascontrol-oms,iasControl OMS,0,0
1157,iascontrol,Oracle iASControl,0,0
1158,dbcontrol-oms,dbControl OMS,0,0
1159,oracle-oms,Oracle OMS,0,0
1160,olsv,DB Lite Mult-User Server,0,0
1161,health-polling,Health Polling,0,0
1162,health-trap,Health Trap,0,0
1163,sddp,SmartDialer Data Protocol,0,1
1164,qsm-proxy,QSM Proxy Service,0,1
1165,qsm-gui,QSM GUI Service,0,1
1166,qsm-remote,QSM RemoteExec,0,1
1167,cisco-ipsla,Cisco IP SLAs Control Protocol,0,0
1168,vchat,VChat Conference Service,0,0
1169,tripwire,TRIPWIRE,0,1
1170,atc-lm,AT+C License Manager,0,0
1171,atc-appserver,AT+C FmiApplicationServer,0,0
1172,dnap,DNA Protocol,0,0
1173,d-cinema-rrp,D-Cinema Request-Response,0,0
1174,fnet-remote-ui,FlashNet Remote Admin,0,1
1175,dossier,Dossier Server,0,1
1176,indigo-server,Indigo Home Server,0,0
1177,dkmessenger,DKMessenger Protocol,0,0
1178,sgi-storman,SGI Storage Manager,0,0
1179,b2n,Backup To Neighbor,0,0
1180,mc-client,Millicent Client Proxy,0,0
1181,3comnetman,3Com Net Management,0,0
1182,accelenet,AcceleNet Control,0,0
1183,llsurfup-http,LL Surfup HTTP,0,1
1184,llsurfup-https,LL Surfup HTTPS,0,0
1185,catchpole,Catchpole port,0,1
1186,mysql-cluster,MySQL Cluster Manager,0,1
1187,alias,Alias Service,0,1
1188,hp-webadmin,HP Web Admin,0,0
1189,unet,Unet Connection,0,0
1190,commlinx-avl,CommLinx GPS / AVL System,0,0
1191,gpfs,General Parallel File System,0,0
1192,caids-sensor,caids sensors channel,0,1
1193,fiveacross,Five Across Server,0,0
1194,openvpn,OpenVPN,0,0
1195,rsf-1,RSF-1 clustering,0,0
1196,netmagic,Network Magic,0,0
1197,carrius-rshell,Carrius Remote Access,0,0
1198,cajo-discovery,cajo reference discovery,0,1
1199,dmidi,DMIDI,0,1
1200,scol,SCOL,0,0
1201,nucleus-sand,Nucleus Sand Database Server,0,1
1202,caiccipc,caiccipc,0,0
1203,ssslic-mgr,License Validation,0,0
1204,ssslog-mgr,Log Request Listener,0,0
1205,accord-mgc,Accord-MGC,0,0
1206,anthony-data,Anthony Data,0,0
1207,metasage,MetaSage,0,0
1208,seagull-ais,SEAGULL AIS,0,0
1209,ipcd3,IPCD3,0,0
1210,eoss,EOSS,0,0
1211,groove-dpp,Groove DPP,0,0
1212,lupa,lupa,0,0
1213,mpc-lifenet,Medtronic/Physio-Control LIFENET,0,1
1214,kazaa,KAZAA,0,0
1215,scanstat-1,scanSTAT 1.0,0,0
1216,etebac5,ETEBAC 5,0,1
1217,hpss-ndapi,HPSS NonDCE Gateway,0,1
1218,aeroflight-ads,AeroFlight-ADs,0,1
1219,aeroflight-ret,AeroFlight-Ret,0,0
1220,qt-serveradmin,QT SERVER ADMIN,0,0
1221,sweetware-apps,SweetWARE Apps,0,0
1222,nerv,SNI R&D network,0,0
1223,tgp,TrulyGlobal Protocol,0,0
1224,vpnz,VPNz,0,0
1225,slinkysearch,SLINKYSEARCH,0,0
1226,stgxfws,STGXFWS,0,0
1227,dns2go,DNS2Go,0,0
1228,florence,FLORENCE,0,0
1229,zented,ZENworks Tiered Electronic Distribution,0,0
1230,periscope,Periscope,0,0
1231,menandmice-lpm,menandmice-lpm,0,0
1232,first-defense,Remote systems monitoring,0,0
1233,univ-appserver,Universal App Server,0,1
1234,search-agent,Infoseek Search Agent,0,1
1235,mosaicsyssvc1,mosaicsyssvc1,0,0
1236,bvcontrol,bvcontrol,0,1
1237,tsdos390,tsdos390,0,0
1238,hacl-qs,hacl-qs,0,0
1239,nmsd,NMSD,0,0
1240,instantia,Instantia,0,0
1241,nessus,nessus,0,0
1242,nmasoverip,NMAS over IP,0,0
1243,serialgateway,SerialGateway,0,0
1244,isbconference1,isbconference1,0,1
1245,isbconference2,isbconference2,0,0
1246,payrouter,payrouter,0,0
1247,visionpyramid,VisionPyramid,0,1
1248,hermes,hermes,0,1
1249,mesavistaco,Mesa Vista Co,0,0
1250,swldy-sias,swldy-sias,0,0
1251,servergraph,servergraph,0,0
1252,bspne-pcc,bspne-pcc,0,0
1253,q55-pcc,q55-pcc,0,0
1254,de-noc,de-noc,0,0
1255,de-cache-query,de-cache-query,0,0
1256,de-server,de-server,0,0
1257,shockwave2,Shockwave 2,0,0
1258,opennl,Open Network Library,0,0
1259,opennl-voice,Open Network Library Voice,0,1
1260,ibm-ssd,ibm-ssd,0,0
1261,mpshrsv,mpshrsv,0,0
1262,qnts-orb,QNTS-ORB,0,0
1263,dka,dka,0,0
1264,prat,PRAT,0,0
1265,dssiapi,DSSIAPI,0,0
1266,dellpwrappks,DELLPWRAPPKS,0,0
1267,epc,eTrust Policy Compliance,0,0
1268,propel-msgsys,PROPEL-MSGSYS,0,0
1269,watilapp,WATiLaPP,0,0
1270,opsmgr,Microsoft Operations Manager,0,0
1271,excw,eXcW,0,1
1272,cspmlockmgr,CSPMLockMgr,0,1
1273,emc-gateway,EMC-Gateway,0,0
1274,t1distproc,t1distproc,0,0
1275,ivcollector,ivcollector,0,0
1276,reserved,Reserved,0,0
1277,miva-mqs,mqs,0,1
1278,dellwebadmin-1,Dell Web Admin 1,0,0
1279,dellwebadmin-2,Dell Web Admin 2,0,0
1280,pictrography,Pictrography,0,0
1281,healthd,healthd,0,0
1282,emperion,Emperion,0,0
1283,productinfo,Product Information,0,0
1284,iee-qfx,IEE-QFX,0,0
1285,neoiface,neoiface,0,0
1286,netuitive,netuitive,0,0
1287,routematch,RouteMatch Com,0,1
1288,navbuddy,NavBuddy,0,0
1289,jwalkserver,JWalkServer,0,0
1290,winjaserver,WinJaServer,0,0
1291,seagulllms,SEAGULLLMS,0,0
1292,dsdn,dsdn,0,0
1293,pkt-krb-ipsec,PKT-KRB-IPSec,0,0
1294,cmmdriver,CMMdriver,0,0
1295,ehtp,End-by-Hop Transmission Protocol,0,0
1296,dproxy,dproxy,0,1
1297,sdproxy,sdproxy,0,0
1298,lpcp,lpcp,0,0
1299,hp-sci,hp-sci,0,0
1300,h323hostcallsc,H.323 Secure Call Control Signalling,0,1
1301,reserved,Reserved,0,1
1302,reserved,Reserved,0,0
1303,sftsrv,sftsrv,0,0
1304,boomerang,Boomerang,0,0
1305,pe-mike,pe-mike,0,0
1306,re-conn-proto,RE-Conn-Proto,0,0
1307,pacmand,Pacmand,0,0
1308,odsi,Optical Domain Service Interconnect (ODSI),0,0
1309,jtag-server,JTAG server,0,1
1310,husky,Husky,0,1
1311,rxmon,RxMon,0,1
1312,sti-envision,STI Envision,0,0
1313,bmc_patroldb,BMC_PATROLDB,0,0
1314,pdps,Photoscript Distributed Printing System,0,0
1315,els,"E.L.S.",0,0
1316,exbit-escp,Exbit-ESCP,0,0
1317,vrts-ipcserver,vrts-ipcserver,0,0
1318,krb5gatekeeper,krb5gatekeeper,0,0
1319,amx-icsp,AMX-ICSP,0,0
1320,amx-axbnet,AMX-AXBNET,0,0
1321,pip,PIP,0,0
1322,novation,Novation,0,1
1323,brcd,brcd,0,0
1324,delta-mcp,delta-mcp,0,0
1325,dx-instrument,DX-Instrument,0,0
1326,wimsic,WIMSIC,0,0
1327,ultrex,Ultrex,0,0
1328,ewall,EWALL,0,1
1329,netdb-export,netdb-export,0,0
1330,streetperfect,StreetPerfect,0,0
1331,intersan,intersan,0,0
1332,pcia-rxp-b,PCIA RXP-B,0,0
1333,passwrd-policy,Password Policy,0,0
1334,writesrv,writesrv,0,1
1335,digital-notary,Digital Notary Protocol,0,0
1336,ischat,Instant Service Chat,0,0
1337,menandmice-dns,menandmice DNS,0,0
1338,wmc-log-svc,WMC-log-svr,0,0
1339,kjtsiteserver,kjtsiteserver,0,0
1340,naap,NAAP,0,0
1341,qubes,QuBES,0,0
1342,esbroker,ESBroker,0,0
1343,re101,re101,0,0
1344,icap,ICAP,0,0
1345,vpjp,VPJP,0,0
1346,alta-ana-lm,Alta Analytics License Manager,0,0
1347,bbn-mmc,multi media conferencing,0,0
1348,bbn-mmx,multi media conferencing,0,0
1349,sbook,Registration Network Protocol,0,0
1350,editbench,Registration Network Protocol,0,0
1351,equationbuilder,Digital Tool Works (MIT),0,0
1352,lotusnote,Lotus Note,0,1
1353,relief,Relief Consulting,0,0
1354,XSIP-network,Five Across XSIP Network,0,0
1355,intuitive-edge,Intuitive Edge,0,0
1356,cuillamartin,CuillaMartin Company,0,0
1357,pegboard,Electronic PegBoard,0,0
1358,connlcli,CONNLCLI,0,0
1359,ftsrv,FTSRV,0,0
1360,mimer,MIMER,0,0
1361,linx,LinX,0,0
1362,timeflies,TimeFlies,0,0
1363,ndm-requester,Network DataMover Requester,0,0
1364,ndm-server,Network DataMover Server,0,0
1365,adapt-sna,Network Software Associates,0,0
1366,netware-csp,Novell NetWare Comm Service Platform,0,0
1367,dcs,DCS,0,0
1368,screencast,ScreenCast,0,0
1369,gv-us,GlobalView to Unix Shell,0,0
1370,us-gv,Unix Shell to GlobalView,0,0
1371,fc-cli,Fujitsu Config Protocol,0,0
1372,fc-ser,Fujitsu Config Protocol,0,0
1373,chromagrafx,Chromagrafx,0,0
1374,molly,EPI Software Systems,0,0
1375,bytex,Bytex,0,0
1376,ibm-pps,IBM Person to Person Software,0,0
1377,cichlid,Cichlid License Manager,0,0
1378,elan,Elan License Manager,0,0
1379,dbreporter,Integrity Solutions,0,0
1380,telesis-licman,Telesis Network License Manager,0,0
1381,apple-licman,Apple Network License Manager,0,0
1382,udt_os,udt_os,0,0
1383,gwha,GW Hannaway Network License Manager,0,0
1384,os-licman,Objective Solutions License Manager,0,0
1385,atex_elmd,Atex Publishing License Manager,0,0
1386,checksum,CheckSum License Manager,0,0
1387,cadsi-lm,Computer Aided Design Software Inc LM,0,0
1388,objective-dbc,Objective Solutions DataBase Cache,0,0
1389,iclpv-dm,Document Manager,0,0
1390,iclpv-sc,Storage Controller,0,0
1391,iclpv-sas,Storage Access Server,0,0
1392,iclpv-pm,Print Manager,0,0
1393,iclpv-nls,Network Log Server,0,0
1394,iclpv-nlc,Network Log Client,0,0
1395,iclpv-wsm,PC Workstation Manager software,0,0
1396,dvl-activemail,DVL Active Mail,0,0
1397,audio-activmail,Audio Active Mail,0,0
1398,video-activmail,Video Active Mail,0,0
1399,cadkey-licman,Cadkey License Manager,0,0
1400,cadkey-tablet,Cadkey Tablet Daemon,0,0
1401,goldleaf-licman,Goldleaf License Manager,0,0
1402,prm-sm-np,Prospero Resource Manager,0,0
1403,prm-nm-np,Prospero Resource Manager,0,0
1404,igi-lm,Infinite Graphics License Manager,0,0
1405,ibm-res,IBM Remote Execution Starter,0,0
1406,netlabs-lm,NetLabs License Manager,0,0
1407,tibet-server,TIBET Data Server,0,0
1408,sophia-lm,Sophia License Manager,0,0
1409,here-lm,Here License Manager,0,0
1410,hiq,HiQ License Manager,0,0
1411,af,AudioFile,0,0
1412,innosys,InnoSys,0,0
1413,innosys-acl,Innosys-ACL,0,0
1414,ibm-mqseries,IBM MQSeries,0,0
1415,dbstar,DBStar,0,0
1416,novell-lu6.2,Novell LU6.2,0,0
1417,timbuktu-srv1,Timbuktu Service 1 Port,0,1
1418,timbuktu-srv2,Timbuktu Service 2 Port,0,0
1419,timbuktu-srv3,Timbuktu Service 3 Port,0,0
1420,timbuktu-srv4,Timbuktu Service 4 Port,0,0
1421,gandalf-lm,Gandalf License Manager,0,0
1422,autodesk-lm,Autodesk License Manager,0,0
1423,essbase,Essbase Arbor Software,0,0
1424,hybrid,Hybrid Encryption Protocol,0,0
1425,zion-lm,Zion Software License Manager,0,0
1426,sais,Satellite-data Acquisition System 1,0,0
1427,mloadd,mloadd monitoring tool,0,0
1428,informatik-lm,Informatik License Manager,0,0
1429,nms,Hypercom NMS,0,0
1430,tpdu,Hypercom TPDU,0,0
1431,rgtp,Reverse Gossip Transport,0,0
1432,blueberry-lm,Blueberry Software License Manager,0,0
1433,ms-sql-s,Microsoft-SQL-Server,0,1
1434,ms-sql-m,Microsoft-SQL-Monitor,0,1
1435,ibm-cics,IBM CICS,0,0
1436,saism,Satellite-data Acquisition System 2,0,0
1437,tabula,Tabula,0,0
1438,eicon-server,Eicon Security Agent/Server,0,0
1439,eicon-x25,Eicon X25/SNA Gateway,0,0
1440,eicon-slp,Eicon Service Location Protocol,0,0
1441,cadis-1,Cadis License Management,0,0
1442,cadis-2,Cadis License Management,0,0
1443,ies-lm,Integrated Engineering Software,0,1
1444,marcam-lm,Marcam  License Management,0,0
1445,proxima-lm,Proxima License Manager,0,0
1446,ora-lm,Optical Research Associates License Manager,0,0
1447,apri-lm,Applied Parallel Research LM,0,0
1448,oc-lm,OpenConnect License Manager,0,0
1449,peport,PEport,0,0
1450,dwf,Tandem Distributed Workbench Facility,0,0
1451,infoman,IBM Information Management,0,0
1452,gtegsc-lm,GTE Government Systems License Man,0,0
1453,genie-lm,Genie License Manager,0,0
1454,interhdl_elmd,interHDL License Manager,0,0
1455,esl-lm,ESL License Manager,0,1
1456,dca,DCA,0,0
1457,valisys-lm,Valisys License Manager,0,0
1458,nrcabq-lm,Nichols Research Corp.,0,0
1459,proshare1,Proshare Notebook Application,0,0
1460,proshare2,Proshare Notebook Application,0,0
1461,ibm_wrless_lan,IBM Wireless LAN,0,1
1462,world-lm,World License Manager,0,0
1463,nucleus,Nucleus,0,0
1464,msl_lmd,MSL License Manager,0,0
1465,pipes,Pipes Platform,0,0
1466,oceansoft-lm,Ocean Software License Manager,0,0
1467,csdmbase,CSDMBASE,0,0
1468,csdm,CSDM,0,0
1469,aal-lm,Active Analysis Limited License Manager,0,0
1470,uaiact,Universal Analytics,0,0
1471,csdmbase,csdmbase,0,0
1472,csdm,csdm,0,0
1473,openmath,OpenMath,0,0
1474,telefinder,Telefinder,0,0
1475,taligent-lm,Taligent License Manager,0,0
1476,clvm-cfg,clvm-cfg,0,0
1477,ms-sna-server,ms-sna-server,0,0
1478,ms-sna-base,ms-sna-base,0,0
1479,dberegister,dberegister,0,0
1480,pacerforum,PacerForum,0,0
1481,airs,AIRS,0,0
1482,miteksys-lm,Miteksys License Manager,0,0
1483,afs,AFS License Manager,0,0
1484,confluent,Confluent License Manager,0,0
1485,lansource,LANSource,0,0
1486,nms_topo_serv,nms_topo_serv,0,0
1487,localinfosrvr,LocalInfoSrvr,0,0
1488,docstor,DocStor,0,0
1489,dmdocbroker,dmdocbroker,0,0
1490,insitu-conf,insitu-conf,0,0
1492,stone-design-1,stone-design-1,0,0
1493,netmap_lm,netmap_lm,0,0
1494,ica,ica,0,1
1495,cvc,cvc,0,0
1496,liberty-lm,liberty-lm,0,0
1497,rfx-lm,rfx-lm,0,0
1498,sybase-sqlany,Sybase SQL Any,0,0
1499,fhc,Federico Heinz Consultora,0,0
1500,vlsi-lm,VLSI License Manager,0,1
1501,saiscm,Satellite-data Acquisition System 3,0,1
1502,shivadiscovery,Shiva,0,0
1503,imtc-mcs,Databeam,0,1
1504,evb-elm,EVB Software Engineering License Manager,0,0
1505,funkproxy,"Funk Software",0,0
1506,utcd,Universal Time daemon (utcd),0,0
1507,symplex,symplex,0,0
1508,diagmond,diagmond,0,0
1509,robcad-lm,"Robcad",0,0
1510,mvx-lm,Midland Valley Exploration Ltd. Lic. Man.,0,0
1511,3l-l1,3l-l1,0,0
1512,wins,Microsoft's Windows Internet Name Service,0,0
1513,fujitsu-dtc,"Fujitsu Systems Business of America",0,0
1514,fujitsu-dtcns,"Fujitsu Systems Business of America",0,0
1515,ifor-protocol,ifor-protocol,0,0
1516,vpad,Virtual Places Audio data,0,0
1517,vpac,Virtual Places Audio control,0,0
1518,vpvd,Virtual Places Video data,0,0
1519,vpvc,Virtual Places Video control,0,0
1520,atm-zip-office,atm zip office,0,0
1521,ncube-lm,nCube License Manager,0,1
1522,ricardo-lm,Ricardo North America License Manager,0,0
1523,cichild-lm,cichild,0,0
1524,ingreslock,ingres,0,1
1525,prospero-np,Prospero Directory Service non-priv,0,0
1526,pdap-np,Prospero Data Access Prot non-priv,0,0
1527,tlisrv,oracle,0,0
1528,reserved,Reserved,0,0
1529,coauthor,oracle,0,0
1530,rap-service,rap-service,0,0
1531,rap-listen,rap-listen,0,0
1532,miroconnect,miroconnect,0,0
1533,virtual-places,Virtual Places Software,0,1
1534,micromuse-lm,micromuse-lm,0,0
1535,ampr-info,ampr-info,0,0
1536,ampr-inter,ampr-inter,0,0
1537,sdsc-lm,isi-lm,0,0
1538,3ds-lm,3ds-lm,0,0
1539,intellistor-lm,Intellistor License Manager,0,0
1540,rds,rds,0,0
1541,rds2,rds2,0,0
1542,gridgen-elmd,gridgen-elmd,0,0
1543,simba-cs,simba-cs,0,0
1544,aspeclmd,aspeclmd,0,0
1545,vistium-share,vistium-share,0,0
1546,abbaccuray,abbaccuray,0,0
1547,laplink,laplink,0,0
1548,axon-lm,Axon License Manager,0,0
1549,shivahose,Shiva Hose,0,0
1550,3m-image-lm,Image Storage license manager 3M Company,0,0
1551,hecmtl-db,HECMTL-DB,0,0
1552,pciarray,pciarray,0,0
1553,sna-cs,sna-cs,0,0
1554,caci-lm,CACI Products Company License Manager,0,0
1555,livelan,livelan,0,0
1556,veritas_pbx,VERITAS Private Branch Exchange,0,1
1557,arbortext-lm,ArborText License Manager,0,0
1558,xingmpeg,xingmpeg,0,0
1559,web2host,web2host,0,0
1560,asci-val,ASCI-RemoteSHADOW,0,0
1561,facilityview,facilityview,0,0
1562,pconnectmgr,pconnectmgr,0,0
1563,cadabra-lm,Cadabra License Manager,0,0
1564,pay-per-view,Pay-Per-View,0,0
1565,winddlb,WinDD,0,0
1566,corelvideo,CORELVIDEO,0,0
1567,jlicelmd,jlicelmd,0,0
1568,tsspmap,tsspmap,0,0
1569,ets,ets,0,0
1570,orbixd,orbixd,0,0
1571,rdb-dbs-disp,Oracle Remote Data Base,0,0
1572,chip-lm,Chipcom License Manager,0,0
1573,itscomm-ns,itscomm-ns,0,0
1574,mvel-lm,mvel-lm,0,0
1575,oraclenames,oraclenames,0,0
1576,moldflow-lm,Moldflow License Manager,0,0
1577,hypercube-lm,hypercube-lm,0,0
1578,jacobus-lm,Jacobus License Manager,0,0
1579,ioc-sea-lm,ioc-sea-lm,0,0
1580,tn-tl-r1,tn-tl-r1,0,1
1581,mil-2045-47001,MIL-2045-47001,0,0
1582,msims,MSIMS,0,0
1583,simbaexpress,simbaexpress,0,1
1584,tn-tl-fd2,tn-tl-fd2,0,0
1585,intv,intv,0,0
1586,ibm-abtact,ibm-abtact,0,0
1587,pra_elmd,pra_elmd,0,0
1588,triquest-lm,triquest-lm,0,0
1589,vqp,VQP,0,0
1590,gemini-lm,gemini-lm,0,0
1591,ncpm-pm,ncpm-pm,0,0
1592,commonspace,commonspace,0,0
1593,mainsoft-lm,mainsoft-lm,0,0
1594,sixtrak,sixtrak,0,1
1595,radio,radio,0,0
1596,radio-sm,radio-sm,0,0
1597,orbplus-iiop,orbplus-iiop,0,0
1598,picknfs,picknfs,0,0
1599,simbaservices,simbaservices,0,0
1600,issd,issd,0,1
1601,aas,aas,0,0
1602,inspect,inspect,0,0
1603,picodbc,pickodbc,0,0
1604,icabrowser,icabrowser,0,0
1605,slp,Salutation Manager (Salutation Protocol),0,0
1606,slm-api,Salutation Manager (SLM-API),0,0
1607,stt,stt,0,0
1608,smart-lm,Smart Corp. License Manager,0,0
1609,isysg-lm,isysg-lm,0,0
1610,taurus-wh,taurus-wh,0,0
1611,ill,Inter Library Loan,0,0
1612,netbill-trans,NetBill Transaction Server,0,0
1613,netbill-keyrep,NetBill Key Repository,0,0
1614,netbill-cred,NetBill Credential Server,0,0
1615,netbill-auth,NetBill Authorization Server,0,0
1616,netbill-prod,NetBill Product Server,0,0
1617,nimrod-agent,Nimrod Inter-Agent Communication,0,0
1618,skytelnet,skytelnet,0,0
1619,xs-openstorage,xs-openstorage,0,0
1620,faxportwinport,faxportwinport,0,0
1621,softdataphone,softdataphone,0,0
1622,ontime,ontime,0,0
1623,jaleosnd,jaleosnd,0,0
1624,udp-sr-port,udp-sr-port,0,0
1625,svs-omagent,svs-omagent,0,0
1626,shockwave,Shockwave,0,0
1627,t128-gateway,T.128 Gateway,0,0
1628,lontalk-norm,LonTalk normal,0,0
1629,lontalk-urgnt,LonTalk urgent,0,0
1630,oraclenet8cman,Oracle Net8 Cman,0,0
1631,visitview,Visit view,0,0
1632,pammratc,PAMMRATC,0,0
