port,name,description,wellknown,common
6325,reserved,Reserved,0,0
6326,reserved,Reserved,0,0
6343,sflow,sFlow traffic monitoring,0,0
6344,reserved,Reserved,0,0
6346,gnutella-svc,gnutella-svc,0,0
6347,gnutella-rtr,gnutella-rtr,0,0
6350,adap,App Discovery and Access Protocol,0,0
6355,pmcs,PMCS applications,0,0
6360,metaedit-mu,MetaEdit+ Multi-User,0,0
6363,ndn,Named Data Networking,0,0
6370,metaedit-se,MetaEdit+ Server Administration,0,0
6379,reserved,Reserved,0,0
6382,metatude-mds,Metatude Dialogue Server,0,0
6389,clariion-evr01,clariion-evr01,0,0
6390,metaedit-ws,MetaEdit+ WebService API,0,0
6417,faxcomservice,Faxcom Message Service,0,0
6418,reserved,Reserved,0,0
6419,svdrp-disc,Simple VDR Protocol Discovery,0,0
6420,nim-vdrshell,NIM_VDRShell,0,0
6421,nim-wan,NIM_WAN,0,0
6432,reserved,Reserved,0,0
6440,reserved,Reserved,0,0
6442,reserved,Reserved,0,0
6443,sun-sr-https,Service Registry Default HTTPS Domain,0,0
6444,sge_qmaster,Grid Engine Qmaster Service,0,0
6445,sge_execd,Grid Engine Execution Service,0,0
6446,mysql-proxy,MySQL Proxy,0,0
6455,skip-cert-recv,SKIP Certificate Receive,0,0
6456,skip-cert-send,SKIP Certificate Send,0,0
6464,ieee11073-20701,Port assignment for medical device communication in accordance to IEEE 11073-20701,0,0
6471,lvision-lm,LVision License Manager,0,0
6480,sun-sr-http,Service Registry Default HTTP Domain,0,0
6481,servicetags,Service Tags,0,0
6482,ldoms-mgmt,Logical Domains Management Interface,0,0
6483,SunVTS-RMI,SunVTS RMI,0,0
6484,sun-sr-jms,Service Registry Default JMS Domain,0,0
6485,sun-sr-iiop,Service Registry Default IIOP Domain,0,0
6486,sun-sr-iiops,Service Registry Default IIOPS Domain,0,0
6487,sun-sr-iiop-aut,Service Registry Default IIOPAuth Domain,0,0
6488,sun-sr-jmx,Service Registry Default JMX Domain,0,0
6489,sun-sr-admin,Service Registry Default Admin Domain,0,0
6500,boks,BoKS Master,0,0
6501,boks_servc,BoKS Servc,0,0
6502,boks_servm,BoKS Servm,0,0
6503,boks_clntd,BoKS Clntd,0,0
6505,badm_priv,BoKS Admin Private Port,0,0
6506,badm_pub,BoKS Admin Public Port,0,0
6507,bdir_priv,"BoKS Dir Server",0,0
6508,bdir_pub,"BoKS Dir Server",0,0
6509,mgcs-mfp-port,MGCS-MFP Port,0,0
6510,mcer-port,MCER Port,0,0
6511,dccp-udp,Datagram Congestion Control Protocol Encapsulation for NAT Traversal,0,0
6513,reserved,Reserved,0,0
6514,syslog-tls,syslog over DTLS,0,0
6515,elipse-rec,Elipse RPC Protocol,0,0
6543,lds-distrib,lds_distrib,0,0
6544,lds-dump,LDS Dump Service,0,0
6547,apc-6547,APC 6547,0,0
6548,apc-6548,APC 6548,0,0
6549,apc-6549,APC 6549,0,0
6550,fg-sysupdate,fg-sysupdate,0,0
6551,sum,Software Update Manager,0,0
6556,reserved,Reserved,0,0
6558,xdsxdm,,0,0
6566,sane-port,SANE Control Port,0,0
6568,rp-reputation,Roaring Penguin IP Address Reputation Collection,0,0
6579,affiliate,Affiliate,0,0
6580,parsec-master,Parsec Masterserver,0,0
6581,parsec-peer,Parsec Peer-to-Peer,0,0
6582,parsec-game,Parsec Gameserver,0,0
6583,joaJewelSuite,JOA Jewel Suite,0,0
6600,reserved,Reserved,0,0
6601,reserved,Reserved,0,0
6602,reserved,Reserved,0,0
6619,odette-ftps,ODETTE-FTP over TLS/SSL,0,0
6620,kftp-data,Kerberos V5 FTP Data,0,0
6621,kftp,Kerberos V5 FTP Control,0,0
6622,mcftp,Multicast FTP,0,0
6623,ktelnet,Kerberos V5 Telnet,0,0
6624,reserved,Reserved,0,0
6625,reserved,Reserved,0,0
6626,wago-service,WAGO Service and Update,0,0
6627,nexgen,Allied Electronics NeXGen,0,0
6628,afesc-mc,AFE Stock Channel M/C,0,0
6629,nexgen-aux,"Secondary",0,0
6632,reserved,Reserved,0,0
6633,cisco-vpath-tun,Cisco vPath Services Overlay,0,0
6634,mpls-pm,MPLS Performance Measurement out-of-band response,0,0
6635,mpls-udp,Encapsulate MPLS packets in UDP tunnels.,0,0
6636,mpls-udp-dtls,Encapsulate MPLS packets in UDP tunnels with DTLS.,0,0
6640,reserved,Reserved,0,0
6653,openflow,OpenFlow,0,0
6655,reserved,Reserved,0,0
6656,reserved,Reserved,0,0
6657,palcom-disc,PalCom Discovery,0,0
6670,vocaltec-gold,Vocaltec Global Online Directory,0,0
6671,p4p-portal,P4P Portal Service,0,0
6672,vision_server,vision_server,0,0
6673,vision_elmd,vision_elmd,0,0
6678,vfbp-disc,Viscount Freedom Bridge Discovery,0,0
6679,osaut,Osorno Automation,0,0
6687,reserved,Reserved,0,0
6688,reserved,Reserved,0,0
6689,tsa,Tofino Security Appliance,0,0
6690,reserved,Reserved,0,0
6696,babel,Babel Routing Protocol,0,0
6697,reserved,Reserved,0,0
6699,babel-dtls,Babel Routing Protocol over DTLS,0,0
6701,kti-icad-srvr,KTI/ICAD Nameserver,0,0
6702,e-design-net,e-Design network,0,0
6703,e-design-web,e-Design web,0,0
6704,reserved,Reserved,0,0
6705,reserved,Reserved,0,0
6706,reserved,Reserved,0,0
6714,ibprotocol,Internet Backplane Protocol,0,0
6715,fibotrader-com,Fibotrader Communications,0,0
6716,reserved,Reserved,0,0
6767,bmc-perf-agent,BMC PERFORM AGENT,0,0
6768,bmc-perf-mgrd,BMC PERFORM MGRD,0,0
6769,adi-gxp-srvprt,ADInstruments GxP Server,0,0
6770,plysrv-http,PolyServe http,0,0
6771,plysrv-https,PolyServe https,0,0
6777,reserved,Reserved,0,0
6778,reserved,Reserved,0,0
6784,bfd-lag,Bidirectional Forwarding Detection (BFD) on Link Aggregation Group (LAG) Interfaces,0,0
6785,dgpf-exchg,DGPF Individual Exchange,0,0
6786,smc-jmx,Sun Java Web Console JMX,0,0
6787,smc-admin,Sun Web Console Admin,0,0
6788,smc-http,SMC-HTTP,0,0
6789,reserved,Reserved,0,0
6790,hnmp,HNMP,0,0
6791,hnm,Halcyon Network Manager,0,0
6801,acnet,ACNET Control System Protocol,0,0
6817,reserved,Reserved,0,0
6831,ambit-lm,ambit-lm,0,0
6841,netmo-default,Netmo Default,0,0
6842,netmo-http,Netmo HTTP,0,0
6850,iccrushmore,ICCRUSHMORE,0,0
6868,acctopus-st,Acctopus Status,0,0
6888,muse,MUSE,0,0
6900,reserved,Reserved,0,0
6901,reserved,Reserved,0,0
6924,split-ping,Ping with RX/TX latency/loss split,0,0
6935,ethoscan,EthoScan Service,0,0
6936,xsmsvc,XenSource Management Service,0,0
6946,bioserver,Biometrics Server,0,0
6951,otlp,OTLP,0,0
6961,jmact3,JMACT3,0,0
6962,jmevt2,jmevt2,0,0
6963,swismgr1,swismgr1,0,0
6964,swismgr2,swismgr2,0,0
6965,swistrap,swistrap,0,0
6966,swispol,swispol,0,0
6969,acmsoda,acmsoda,0,0
6970,reserved,Reserved,0,0
6997,MobilitySrv,Mobility XE Protocol,0,0
6998,iatp-highpri,IATP-highPri,0,0
6999,iatp-normalpri,IATP-normalPri,0,0
7000,afs3-fileserver,file server itself,0,0
7001,afs3-callback,callbacks to cache managers,0,0
7002,afs3-prserver,users & groups database,0,0
7003,afs3-vlserver,volume location database,0,0
7004,afs3-kaserver,AFS/Kerberos authentication service,0,0
7005,afs3-volser,volume managment server,0,0
7006,afs3-errors,error interpretation service,0,0
7007,afs3-bos,basic overseer process,0,0
7008,afs3-update,server-to-server updater,0,0
7009,afs3-rmtsys,remote cache manager service,0,0
7010,ups-onlinet,onlinet uninterruptable power supplies,0,0
7011,talon-disc,Talon Discovery Port,0,0
7012,talon-engine,Talon Engine,0,0
7013,microtalon-dis,Microtalon Discovery,0,0
7014,microtalon-com,Microtalon Communications,0,0
7015,talon-webserver,Talon Webserver,0,0
7016,spg,SPG Controls Carrier,0,0
7017,grasp,GeneRic Autonomic Signaling Protocol,0,0
7018,reserved,Reserved,0,0
7019,doceri-view,doceri drawing service screen view,0,0
7020,dpserve,DP Serve,0,0
7021,dpserveadmin,DP Serve Admin,0,0
7022,ctdp,CT Discovery Protocol,0,0
7023,ct2nmcs,Comtech T2 NMCS,0,0
7024,vmsvc,Vormetric service,0,0
7025,vmsvc-2,Vormetric Service II,0,0
7026,reserved,Reserved,0,0
7030,op-probe,ObjectPlanet probe,0,0
7031,reserved,Reserved,0,0
7040,quest-disc,Quest application level network service discovery,0,0
7070,arcp,ARCP,0,0
7071,iwg1,IWGADTS Aircraft Housekeeping Message,0,0
7072,iba-cfg-disc,iba Device Configuration Protocol,0,0
7073,reserved,Reserved,0,0
7080,empowerid,EmpowerID Communication,0,0
7088,zixi-transport,Zixi live video transport protocol,0,0
7095,jdp-disc,Java Discovery Protocol,0,0
7099,lazy-ptop,lazy-ptop,0,0
7100,font-service,X Font Service,0,0
7101,elcn,Embedded Light Control Network,0,0
7107,aes-x170,AES-X170,0,0
7117,reserved,Reserved,0,0
7121,virprot-lm,Virtual Prototypes License Manager,0,0
7128,scenidm,intelligent data manager,0,0
7129,scenccs,Catalog Content Search,0,0
7161,cabsm-comm,CA BSM Comm,0,0
7162,caistoragemgr,CA Storage Manager,0,0
7163,cacsambroker,CA Connection Broker,0,0
7164,fsr,File System Repository Agent,0,0
7165,doc-server,Document WCF Server,0,0
7166,aruba-server,Aruba eDiscovery Server,0,0
7167,reserved,Reserved,0,0
7168,reserved,Reserved,0,0
7169,ccag-pib,Consequor Consulting Process Integration Bridge,0,0
7170,nsrp,Adaptive Name/Service Resolution,0,0
7171,drm-production,Discovery and Retention Mgt Production,0,0
7172,reserved,Reserved,0,0
7173,reserved,Reserved,0,0
7174,clutild,Clutild,0,0
7181,janus-disc,Janus Guidewire Enterprise Discovery Service Bus,0,0
7200,fodms,FODMS FLIP,0,0
7201,dlip,DLIP,0,0
7202,reserved,Reserved,0,0
7215,reserved,Reserved,0,0
7216,reserved,Reserved,0,0
7227,ramp,Registry A & M Protocol,0,0
7228,reserved,Reserved,0,0
7229,reserved,Reserved,0,0
7234,reserved,Reserved,0,0
7235,aspcoordination,ASP Coordination Protocol,0,0
7236,reserved,Reserved,0,0
7237,reserved,Reserved,0,0
7244,frc-hicp-disc,FrontRow Calypso Human Interface Control Protocol,0,0
7262,cnap,Calypso Network Access Protocol,0,0
7272,watchme-7272,WatchMe Monitoring 7272,0,0
7273,oma-rlp,OMA Roaming Location,0,0
7274,oma-rlp-s,OMA Roaming Location SEC,0,0
7275,oma-ulp,OMA UserPlane Location,0,0
7276,oma-ilp,OMA Internal Location Protocol,0,0
7277,oma-ilp-s,OMA Internal Location Secure Protocol,0,0
7278,oma-dcdocbs,OMA Dynamic Content Delivery over CBS,0,0
7279,ctxlic,Citrix Licensing,0,0
7280,itactionserver1,ITACTIONSERVER 1,0,0
7281,itactionserver2,ITACTIONSERVER 2,0,0
7282,mzca-alert,eventACTION/ussACTION (MZCA) alert,0,0
7283,reserved,Reserved,0,0
7365,lcm-server,LifeKeeper Communications,0,0
7391,mindfilesys,mind-file system server,0,0
7392,mrssrendezvous,mrss-rendezvous server,0,0
7393,nfoldman,nFoldMan Remote Publish,0,0
7394,fse,File system export of backup images,0,0
7395,winqedit,winqedit,0,0
7397,hexarc,Hexarc Command Language,0,0
7400,rtps-discovery,RTPS Discovery,0,0
7401,rtps-dd-ut,RTPS Data-Distribution User-Traffic,0,0
7402,rtps-dd-mt,RTPS Data-Distribution Meta-Traffic,0,0
7410,ionixnetmon,Ionix Network Monitor,0,0
7411,daqstream,Streaming of measurement data,0,0
7420,ipluminary,Multichannel real-time lighting control,0,0
7421,mtportmon,Matisse Port Monitor,0,0
7426,pmdmgr,OpenView DM Postmaster Manager,0,0
7427,oveadmgr,OpenView DM Event Agent Manager,0,0
7428,ovladmgr,OpenView DM Log Agent Manager,0,0
7429,opi-sock,OpenView DM rqt communication,0,0
7430,xmpv7,OpenView DM xmpv7 api pipe,0,0
7431,pmd,OpenView DM ovc/xmpv3 api pipe,0,0
7437,faximum,Faximum,0,0
7443,oracleas-https,Oracle Application Server HTTPS,0,0
7471,reserved,Reserved,0,0
7473,rise,Rise: The Vieneo Province,0,0
7474,reserved,Reserved,0,0
7478,reserved,Reserved,0,0
7491,telops-lmd,telops-lmd,0,0
7500,silhouette,Silhouette User,0,0
7501,ovbus,HP OpenView Bus Daemon,0,0
7508,reserved,Reserved,0,0
7509,reserved,Reserved,0,0
7510,ovhpas,HP OpenView Application Server,0,0
7511,pafec-lm,pafec-lm,0,0
7542,saratoga,Saratoga Transfer Protocol,0,0
7543,atul,atul server,0,0
7544,nta-ds,FlowAnalyzer DisplayServer,0,0
7545,nta-us,FlowAnalyzer UtilityServer,0,0
7546,cfs,Cisco Fabric service,0,0
7547,cwmp,Broadband Forum CWMP,0,0
7548,tidp,Threat Information Distribution Protocol,0,0
7549,nls-tl,Network Layer Signaling Transport Layer,0,0
7550,cloudsignaling,Cloud Signaling Service,0,0
7551,reserved,Reserved,0,0
7560,sncp,Sniffer Command Protocol,0,0
7563,reserved,Reserved,0,0
7566,vsi-omega,VSI Omega,0,0
7569,reserved,Reserved,0,0
7570,aries-kfinder,Aries Kfinder,0,0
7574,coherence-disc,Oracle Coherence Cluster discovery service,0,0
7588,sun-lm,Sun License Manager,0,0
7606,mipi-debug,MIPI Alliance Debug,0,0
7624,indi,Instrument Neutral Distributed Interface,0,0
7626,,De-registered,0,0
7627,soap-http,SOAP Service Port,0,0
7628,zen-pawn,Primary Agent Work Notification,0,0
7629,xdas,OpenXDAS Wire Protocol,0,0
7630,reserved,Reserved,0,0
7631,reserved,Reserved,0,0
7633,pmdfmgt,PMDF Management,0,0
7648,cuseeme,bonjour-cuseeme,0,0
7663,rome,Proprietary immutable distributed data storage,0,0
7672,reserved,Reserved,0,0
7673,reserved,Reserved,0,0
7674,imqtunnels,iMQ SSL tunnel,0,0
7675,imqtunnel,iMQ Tunnel,0,0
7676,imqbrokerd,iMQ Broker Rendezvous,0,0
7677,sun-user-https,Sun App Server - HTTPS,0,0
7680,pando-pub,Pando Media Public Distribution,0,0
7683,reserved,Reserved,0,0
7687,reserved,Reserved,0,0
7689,collaber,Collaber Network Service,0,0
7697,klio,KLIO communications,0,0
7700,reserved,Reserved,0,0
7701,reserved,Reserved,0,0
7707,sync-em7,EM7 Dynamic Updates,0,0
7708,scinet,scientia.net,0,0
7720,medimageportal,MedImage Portal,0,0
7724,nsdeepfreezectl,Novell Snap-in Deep Freeze Control,0,0
7725,nitrogen,Nitrogen Service,0,0
7726,freezexservice,FreezeX Console Service,0,0
7727,trident-data,Trident Systems Data,0,0
7728,osvr,Open-Source Virtual Reality,0,0
7734,smip,Smith Protocol over IP,0,0
7738,aiagent,HP Enterprise Discovery Agent,0,0
7741,scriptview,ScriptView Network,0,0
7742,reserved,Reserved,0,0
7743,sstp-1,Sakura Script Transfer Protocol,0,0
7744,raqmon-pdu,RAQMON PDU,0,0
7747,prgp,Put/Run/Get Protocol,0,0
7775,reserved,Reserved,0,0
7777,cbt,cbt,0,0
7778,interwise,Interwise,0,0
7779,vstat,VSTAT,0,0
7781,accu-lmgr,accu-lmgr,0,0
7784,s-bfd,Seamless Bidirectional Forwarding Detection (S-BFD),0,0
7786,minivend,MINIVEND,0,0
7787,popup-reminders,Popup Reminders Receive,0,0
7789,office-tools,Office Tools Pro Receive,0,0
7794,q3ade,Q3ADE Cluster Service,0,0
7797,pnet-conn,Propel Connector port,0,0
7798,pnet-enc,Propel Encoder port,0,0
7799,altbsdp,Alternate BSDP Service,0,0
7800,asr,Apple Software Restore,0,0
7801,ssp-client,Secure Server Protocol - client,0,0
7802,vns-tp,Virtualized Network Services Tunnel Protocol,0,0
7810,rbt-wanopt,Riverbed WAN Optimization Protocol,0,0
7845,apc-7845,APC 7845,0,0
7846,apc-7846,APC 7846,0,0
7847,reserved,Reserved,0,0
7869,reserved,Reserved,0,0
7870,reserved,Reserved,0,0
7871,reserved,Reserved,0,0
7872,mipv6tls,TLS-based Mobile IPv6 Security,0,0
7878,reserved,Reserved,0,0
7880,pss,Pearson,0,0
7887,ubroker,Universal Broker,0,0
7900,mevent,Multicast Event,0,0
7901,tnos-sp,TNOS Service Protocol,0,0
7902,tnos-dp,TNOS shell Protocol,0,0
7903,tnos-dps,TNOS Secure DiaguardProtocol,0,0
7913,qo-secure,QuickObjects secure port,0,0
7932,t2-drm,Tier 2 Data Resource Manager,0,0
7933,t2-brm,Tier 2 Business Rules Manager,0,0
7962,generalsync,"Encrypted",0,0
7967,supercell,Supercell,0,0
7979,micromuse-ncps,Micromuse-ncps,0,0
7980,quest-vista,Quest Vista,0,0
7981,reserved,Reserved,0,0
7982,sossd-disc,Spotlight on SQL Server Desktop Agent Discovery,0,0
7997,reserved,Reserved,0,0
7998,usicontentpush,USI Content Push Service,0,0
7999,irdmi2,iRDMI2,0,0
8000,irdmi,iRDMI,0,0
8001,vcom-tunnel,VCOM Tunnel,0,0
8002,teradataordbms,Teradata ORDBMS,0,0
8003,mcreport,Mulberry Connect Reporting Service,0,0
8004,reserved,Reserved,0,0
8005,mxi,MXI Generation II for z/OS,0,0
8006,wpl-disc,World Programming analytics discovery,0,0
8007,warppipe,I/O oriented cluster computing software,0,0
8008,http-alt,HTTP Alternate,0,0
8009,reserved,Reserved,0,0
8015,reserved,Reserved,0,0
8016,reserved,Reserved,0,0
8019,qbdb,QB DB Dynamic Port,0,0
8020,intu-ec-svcdisc,Intuit Entitlement Service and Discovery,0,0
8021,intu-ec-client,Intuit Entitlement Client,0,0
8022,oa-system,oa-system,0,0
8023,arca-api,ARCATrust vault API,0,0
8025,ca-audit-da,CA Audit Distribution Agent,0,0
8026,ca-audit-ds,CA Audit Distribution Server,0,0
8027,papachi-p2p-srv,peer tracker and data relay service,0,0
8032,pro-ed,ProEd,0,0
8033,mindprint,MindPrint,0,0
8034,vantronix-mgmt,.vantronix Management,0,0
8040,ampify,Ampify Messaging Protocol,0,0
8041,enguity-xccetp,Xcorpeon ASIC Carrier Ethernet Transport,0,0
8042,reserved,Reserved,0,0
8043,reserved,Reserved,0,0
8044,reserved,Reserved,0,0
8051,reserved,Reserved,0,0
8052,senomix01,Senomix Timesheets Server,0,0
8053,senomix02,Senomix Timesheets Client [1 year assignment],0,0
8054,senomix03,Senomix Timesheets Server [1 year assignment],0,0
8055,senomix04,Senomix Timesheets Server [1 year assignment],0,0
8056,senomix05,Senomix Timesheets Server [1 year assignment],0,0
8057,senomix06,Senomix Timesheets Client [1 year assignment],0,0
8058,senomix07,Senomix Timesheets Client [1 year assignment],0,0
8059,senomix08,Senomix Timesheets Client [1 year assignment],0,0
8060,aero,Asymmetric Extended Route Optimization (AERO),0,0
8066,reserved,Reserved,0,0
8067,reserved,Reserved,0,0
8070,reserved,Reserved,0,0
8074,gadugadu,Gadu-Gadu,0,0
8077,reserved,Reserved,0,0
8080,http-alt,HTTP Alternate (see port 80),0,0
8081,sunproxyadmin,Sun Proxy Admin Service,0,0
8082,us-cli,Utilistor (Client),0,0
8083,us-srv,Utilistor (Server),0,0
8084,reserved,Reserved,0,0
8086,d-s-n,Distributed SCADA Networking Rendezvous Port,0,0
8087,simplifymedia,Simplify Media SPP Protocol,0,0
8088,radan-http,Radan HTTP,0,0
8090,reserved,Reserved,0,0
8091,reserved,Reserved,0,0
8097,sac,SAC Port Id,0,0
8100,xprint-server,Xprint Server,0,0
8101,reserved,Reserved,0,0
8102,reserved,Reserved,0,0
8111,skynetflow,Skynetflow network services,0,0
8115,mtl8000-matrix,MTL8000 Matrix,0,0
8116,cp-cluster,Check Point Clustering,0,0
8117,reserved,Reserved,0,0
8118,privoxy,Privoxy HTTP proxy,0,0
8121,apollo-data,Apollo Data Port,0,0
8122,apollo-admin,Apollo Admin Port,0,0
8128,paycash-online,PayCash Online Protocol,0,0
8129,paycash-wbp,PayCash Wallet-Browser,0,0
8130,indigo-vrmi,INDIGO-VRMI,0,0
8131,indigo-vbcp,INDIGO-VBCP,0,0
8132,dbabble,dbabble,0,0
8140,reserved,Reserved,0,0
8148,isdd,i-SDD file transfer,0,0
8149,eor-game,Edge of Reality game data,0,0
8153,reserved,Reserved,0,0
8160,patrol,Patrol,0,0
8161,patrol-snmp,Patrol SNMP,0,0
8162,reserved,Reserved,0,0
8181,reserved,Reserved,0,0
8182,vmware-fdm,VMware Fault Domain Manager,0,0
8183,reserved,Reserved,0,0
8184,itach,Remote iTach Connection,0,0
8190,reserved,Reserved,0,0
8191,reserved,Reserved,0,0
8192,spytechphone,SpyTech Phone Service,0,0
8194,blp1,Bloomberg data API,0,0
8195,blp2,Bloomberg feed,0,0
8199,vvr-data,VVR DATA,0,0
8200,trivnet1,TRIVNET,0,0
8201,trivnet2,TRIVNET,0,0
8202,aesop,Audio+Ethernet Standard Open Protocol,0,0
8204,lm-perfworks,LM Perfworks,0,0
8205,lm-instmgr,LM Instmgr,0,0
8206,lm-dta,LM Dta,0,0
8207,lm-sserver,LM SServer,0,0
8208,lm-webwatcher,LM Webwatcher,0,0
8211,aruba-papi,Aruba Networks AP management,0,0
8230,rexecj,RexecJ Server,0,0
8231,hncp-udp-port,HNCP,0,0
8232,hncp-dtls-port,HNCP over DTLS,0,0
8243,synapse-nhttps,Synapse Non Blocking HTTPS,0,0
8266,espeasy-p2p,ESPeasy peer-2-peer communication,0,0
8270,reserved,Reserved,0,0
8276,pando-sec,Pando Media Controlled Distribution,0,0
8280,synapse-nhttp,Synapse Non Blocking HTTP,0,0
8282,libelle-disc,Libelle EnterpriseBus discovery,0,0
8292,blp3,Bloomberg professional,0,0
8293,reserved,Reserved,0,0
8294,blp4,Bloomberg intelligent client,0,0
8300,tmi,Transport Management Interface,0,0
8301,amberon,Amberon PPC/PPS,0,0
8313,reserved,Reserved,0,0
8320,tnp-discover,Thin(ium) Network Protocol,0,0
8321,tnp,Thin(ium) Network Protocol,0,0
8322,garmin-marine,Garmin Marine,0,0
8351,server-find,Server Find,0,0
8376,cruise-enum,Cruise ENUM,0,0
8377,cruise-swroute,Cruise SWROUTE,0,0
8378,cruise-config,Cruise CONFIG,0,0
8379,cruise-diags,Cruise DIAGS,0,0
8380,cruise-update,Cruise UPDATE,0,0
8383,m2mservices,M2m Services,0,0
8384,marathontp,Marathon Transport Protocol,0,0
8400,cvd,cvd,0,0
8401,sabarsd,sabarsd,0,0
8402,abarsd,abarsd,0,0
8403,admind,admind,0,0
8404,reserved,Reserved,0,0
8405,reserved,Reserved,0,0
8415,reserved,Reserved,0,0
8416,espeech,eSpeech Session Protocol,0,0
8417,espeech-rtp,eSpeech RTP Protocol,0,0
8423,reserved,Reserved,0,0
8442,cybro-a-bus,CyBro A-bus Protocol,0,0
8443,pcsync-https,PCsync HTTPS,0,0
8444,pcsync-http,PCsync HTTP,0,0
8445,copy-disc,Port for copy discovery,0,0
8450,npmp,npmp,0,0
8457,reserved,Reserved,0,0
8470,reserved,Reserved,0,0
8471,reserved,Reserved,0,0
8472,otv,Overlay Transport Virtualization (OTV),0,0
8473,vp2p,Virtual Point to Point,0,0
8474,noteshare,AquaMinds NoteShare,0,0
8500,fmtp,Flight Message Transfer Protocol,0,0
8501,cmtp-av,CYTEL Message Transfer Audio and Video,0,0
8502,reserved,Reserved,0,0
8503,lsp-self-ping,MPLS LSP Self-Ping,0,0
8554,rtsp-alt,RTSP Alternate (see port 554),0,0
8555,d-fence,SYMAX D-FENCE,0,0
8567,dof-tunnel,DOF Tunneling Protocol,0,0
8600,asterix,Surveillance Data,0,0
8609,canon-cpp-disc,Canon Compact Printer Protocol Discovery,0,0
8610,canon-mfnp,Canon MFNP Service,0,0
8611,canon-bjnp1,Canon BJNP Port 1,0,0
8612,canon-bjnp2,Canon BJNP Port 2,0,0
8613,canon-bjnp3,Canon BJNP Port 3,0,0
8614,canon-bjnp4,Canon BJNP Port 4,0,0
8615,reserved,Reserved,0,0
8665,reserved,Reserved,0,0
8666,reserved,Reserved,0,0
8675,msi-cps-rm-disc,Motorola Solutions Customer Programming Software for Radio Management Discovery,0,0
8686,sun-as-jmxrmi,Sun App Server - JMX/RMI,0,0
8688,reserved,Reserved,0,0
8699,reserved,Reserved,0,0
8710,reserved,Reserved,0,0
8711,reserved,Reserved,0,0
8732,dtp-net,DASGIP Net Services,0,0
8733,ibus,iBus,0,0
8750,reserved,Reserved,0,0
8763,mc-appserver,MC-APPSERVER,0,0
8764,openqueue,OPENQUEUE,0,0
8765,ultraseek-http,Ultraseek HTTP,0,0
8766,amcs,Agilent Connectivity Service,0,0
8767,reserved,Reserved,0,0
8768,reserved,Reserved,0,0
8769,reserved,Reserved,0,0
8770,dpap,Digital Photo Access Protocol (iPhoto),0,0
8778,reserved,Reserved,0,0
8786,msgclnt,Message Client,0,0
8787,msgsrvr,Message Server,0,0
8793,acd-pm,Accedian Performance Measurement,0,0
8800,sunwebadmin,Sun Web Server Admin Service,0,0
8804,truecm,truecm,0,0
8805,pfcp,Destination Port number for PFCP,0,0
8807,hes-clip,HES-CLIP Interoperability protocol,0,0
8808,ssports-bcast,STATSports Broadcast Service,0,0
8809,3gpp-monp,MCPTT Off-Network Protocol (MONP),0,0
8873,dxspider,dxspider linking protocol,0,0
8880,cddbp-alt,CDDBP,0,0
8881,reserved,Reserved,0,0
8883,secure-mqtt,Secure MQTT,0,0
8888,ddi-udp-1,NewsEDGE server UDP (UDP 1),0,0
8889,ddi-udp-2,NewsEDGE server broadcast,0,0
8890,ddi-udp-3,NewsEDGE client broadcast,0,0
8891,ddi-udp-4,Desktop Data UDP 3: NESS application,0,0
8892,ddi-udp-5,Desktop Data UDP 4: FARM product,0,0
8893,ddi-udp-6,Desktop Data UDP 5: NewsEDGE/Web application,0,0
8894,ddi-udp-7,Desktop Data UDP 6: COAL application,0,0
8899,ospf-lite,ospf-lite,0,0
8900,jmb-cds1,JMB-CDS 1,0,0
8901,jmb-cds2,JMB-CDS 2,0,0
8908,reserved,Reserved,0,0
8910,manyone-http,manyone-http,0,0
8911,manyone-xml,manyone-xml,0,0
8912,wcbackup,Windows Client Backup,0,0
8913,dragonfly,Dragonfly System Service,0,0
8937,reserved,Reserved,0,0
8953,reserved,Reserved,0,0
8954,cumulus-admin,Cumulus Admin Port,0,0
8980,nod-provider,Network of Devices Provider,0,0
8981,nod-client,Network of Devices Client,0,0
8989,sunwebadmins,Sun Web Server SSL Admin Service,0,0
8990,http-wmap,webmail HTTP service,0,0
8991,https-wmap,webmail HTTPS service,0,0
8997,reserved,Reserved,0,0
8998,reserved,Reserved,0,0
8999,bctp,Brodos Crypto Trade Protocol,0,0
9000,cslistener,CSlistener,0,0
9001,etlservicemgr,ETL Service Manager,0,0
9002,dynamid,DynamID authentication,0,0
9005,reserved,Reserved,0,0
9007,ogs-client,Open Grid Services Client,0,0
9008,reserved,Reserved,0,0
9009,pichat,Pichat Server,0,0
9010,reserved,Reserved,0,0
9011,d-star,D-Star Routing digital voice+data for amateur radio,0,0
9020,tambora,TAMBORA,0,0
9021,panagolin-ident,Pangolin Identification,0,0
9022,paragent,PrivateArk Remote Agent,0,0
9023,swa-1,Secure Web Access - 1,0,0
9024,swa-2,Secure Web Access - 2,0,0
9025,swa-3,Secure Web Access - 3,0,0
9026,swa-4,Secure Web Access - 4,0,0
9050,reserved,Reserved,0,0
9051,reserved,Reserved,0,0
9060,CardWeb-RT,CardWeb realtime device data,0,0
9080,glrpc,Groove GLRPC,0,0
9081,cisco-aqos,Required for Adaptive Quality of Service,0,0
9083,reserved,Reserved,0,0
9084,aurora,IBM AURORA Performance Visualizer,0,0
9085,ibm-rsyscon,IBM Remote System Console,0,0
9086,net2display,Vesa Net2Display,0,0
